ticker,EV/EBITDA,EV/EBIT,EV/Sales,P/E,Net debt/EBITDA,FCF yield,Implied upside
RYAAY,6.025554563134868,9.388074020698326,1.4863962334965648,11.574407219184181,-0.5357412961272656,0.0716435190987159,-0.3978114630106455
LHA.DE,3.224778679398035,6.518837160177544,0.40614115398030154,7.179963610274832,1.2845398034890716,-0.04555869655834398,0.09887775230015805
AF.PA,2.4502632718203152,5.3783188666961,0.44288395430302663,2.0830748561879893,1.5690579953067383,0.18989301153882873,1.804291013765738
IAG.L,3.6060130368341814,5.3863253157746716,0.8632586534148851,6.788871830002565,0.7517293422211042,0.13866110704618106,-0.06680050347184086
